HIP,VMAG,RA_DEG,DEC_DEG
 79031, 6.32,241.96622959,-24.46229118
 79530, 6.40,243.4396004,-24.42204574
 67620, 6.43,207.83625055,-24.38977243
 23554, 5.61,75.97189741,-24.38805735
 69398, 6.35,213.10230839,-24.36333964
 88469, 5.89,270.96851862,-24.36072589
 10069, 6.48,32.39508853,-24.34568294
 39757, 2.83,121.88625899,-24.30443677
 84626, 5.14,259.50298647,-24.28688289
 49339, 5.70,151.08756962,-24.28559599
 88380, 5.37,270.71290783,-24.28242475
 72488, 5.68,222.32815984,-24.25146951
 85242, 6.17,261.27594197,-24.24371231
117797, 6.23,358.33671573,-24.22922404
 33152, 3.89,103.53314518,-24.18422296
 94645, 6.25,288.88814331,-24.17910471
 85340, 4.16,261.59257241,-24.17502346
 80079, 4.55,245.15909758,-24.16928427
   253, 6.46,0.78257245,-24.14513788
  3834, 5.90,12.3079102,-24.13652681
 15479, 5.63,49.89542972,-24.1228468
 20765, 6.11,66.73722642,-24.0812884
 32744, 6.31,102.4333394,-24.07603332
 41260, 5.32,126.26565742,-24.04626227
 21324, 6.37,68.65888456,-24.04054358
 91004, 5.49,278.47286565,-24.03226534
 18673, 4.62,59.98115045,-24.01625677
 74490, 6.47,228.32260826,-24.00827351
  4104, 5.47,13.16917061,-24.00592567
  5259, 6.36,16.80364889,-23.99625645
  5170, 6.12,16.5322074,-23.99236906
111515, 5.97,338.90149675,-23.99107868
 77859, 5.41,238.48280036,-23.97803598
 85755, 4.78,262.85396193,-23.96258036
 95503, 5.45,291.37363116,-23.96242415
 48943, 6.11,149.77633,-23.95078326
 97944, 6.22,298.57426614,-23.9400745
 47592, 4.93,145.56113137,-23.91620867
  9562, 6.30,30.71567005,-23.88655058
 17717, 5.24,56.91508473,-23.87479582
 29568, 6.37,93.43885743,-23.86220749
 13782, 5.44,44.34875521,-23.8620767
 34360, 5.75,106.8441212,-23.84073435
 91689, 6.22,280.46504286,-23.83335457
 33977, 3.02,105.75613986,-23.83330131
 43853, 6.39,133.98305637,-23.8184137
 76742, 4.97,235.07043893,-23.81805841
 11072, 5.19,35.6350873,-23.81631542
 88116, 4.74,269.94815306,-23.81601126
 50142, 6.36,153.53740135,-23.81397243
  3185, 6.14,10.13501584,-23.80399309
  2381, 5.17,7.59446346,-23.78771429
103071, 6.32,313.25459112,-23.78305045
 37089, 6.34,114.32055484,-23.77541233
101997, 6.36,310.04765218,-23.77498736
 51718, 5.08,158.50371309,-23.74521609
114119, 4.48,346.67003033,-23.7431168
 35132, 6.34,108.9471038,-23.74031161
 14757, 6.37,47.64729714,-23.73862338
 50728, 6.47,155.36956636,-23.71087724
 89153, 4.96,272.93053328,-23.70116777
  7363, 6.41,23.71481184,-23.69971287
 61015, 5.63,187.57275779,-23.69642033
 31859, 6.05,99.90092445,-23.69564336
 79098, 5.86,242.18219664,-23.68535317
110746, 6.29,336.54456634,-23.68244261
109375, 6.36,332.37057515,-23.65911659
 30141, 6.49,95.14654493,-23.63780374
 15643, 5.50,50.35010618,-23.63508924
 14146, 4.08,45.59830468,-23.62433613
 78877, 5.90,241.52660087,-23.60624433
 13835, 5.82,44.52369967,-23.60613828
 59394, 5.45,182.76617138,-23.60237239
 47522, 4.76,145.32094152,-23.59152139
 31736, 6.48,99.59545789,-23.58030165
 91405, 5.78,279.62798112,-23.5048456
 36817, 5.06,113.57780754,-23.47366319
 32368, 6.04,101.34740523,-23.46248865
106590, 6.39,323.8162797,-23.45427827
 80473, 4.57,246.39633811,-23.44711764
 96760, 5.97,295.02977888,-23.42905463
 96729, 6.33,294.95606457,-23.42761
 31125, 4.34,97.96403433,-23.41843727
 61359, 2.65,188.59680864,-23.39662306
  3858, 6.27,12.38932382,-23.36210931
 46569, 6.26,142.45781856,-23.3453398
 35210, 4.83,109.153487,-23.31560155
 35213, 6.02,109.15990595,-23.3110532
 39023, 5.09,119.77384363,-23.31040264
 65835, 6.40,202.42841193,-23.28135784
107128, 5.24,325.50266207,-23.26262557
 17651, 4.22,56.71245432,-23.248438
 28118, 6.37,89.14345845,-23.21538334
 51795, 6.10,158.74067829,-23.17633022
 92931, 5.91,284.00280341,-23.17371793
 64962, 2.99,199.7302224,-23.17141246
 41242, 5.67,126.22998546,-23.15381698
 72210, 5.80,221.52813497,-23.15286204
 82925, 5.57,254.20015918,-23.15032178
 76666, 6.33,234.83912225,-23.15017112
 76532, 5.79,234.45024464,-23.14151509
110018, 6.17,334.24911509,-23.14009853
 64166, 4.94,197.26367917,-23.11797275
 28943, 5.46,91.63376334,-23.11077641
   560, 6.19,1.70843563,-23.10742543
 36168, 5.65,111.74786303,-23.08603328
 36431, 4.85,112.4642256,-23.02429924
 68177, 6.14,209.3656151,-23.02265213
 27533, 5.87,87.47295636,-22.97192372
 20106, 6.09,64.65608026,-22.9698285
 31416, 4.54,98.76408302,-22.96483318
 33316, 5.29,103.94554133,-22.9414495
 27670, 6.16,87.86923616,-22.92684343
 40876, 6.12,125.1139952,-22.92467992
 35920, 6.20,111.07182051,-22.91276481
 34940, 6.34,108.45161454,-22.90578603
 38835, 4.20,119.21482616,-22.88014849
 46897, 5.92,143.35873201,-22.86401784
 36236, 5.98,111.92891065,-22.85919757
  2852, 6.06,9.02876061,-22.84221094
 28085, 5.95,89.05915111,-22.84005515
 54682, 4.46,167.91452617,-22.82560642
 23474, 5.74,75.68726911,-22.79508768
113673, 6.27,345.34594456,-22.79083025
 88298, 5.72,270.47658742,-22.78029065
 29234, 5.71,92.44961008,-22.77449062
 63243, 6.31,194.38819062,-22.75346787
105662, 6.38,321.03308102,-22.74707085
 92761, 4.86,283.54239695,-22.7448202
 98575, 6.01,300.3493383,-22.73727899
 29843, 6.05,94.26466059,-22.71460054
 93423, 6.25,285.40724237,-22.69536606
 34914, 5.99,108.35003994,-22.67414589
 92845, 5.00,283.77946681,-22.67125323
105576, 5.63,320.75196452,-22.66904892
 42430, 5.05,129.78362446,-22.6629058
 78401, 2.29,240.08338225,-22.62162024
 59316, 3.02,182.53135773,-22.61979211
 31593, 6.35,99.17112193,-22.61475069
 98785, 6.44,300.93472579,-22.59565192
 11671, 6.17,37.63662647,-22.54524212
 93140, 6.14,284.60345583,-22.52952554
  9061, 4.92,29.16732782,-22.52671153
  3607, 5.49,11.54845521,-22.52206718
 37995, 5.90,116.80232686,-22.51953536
 15382, 4.86,49.59206509,-22.51114978
   636, 5.93,1.94523194,-22.50847542
 48584, 6.23,148.63262827,-22.48745326
 13008, 6.47,41.79641948,-22.48565414
 87099, 6.18,266.93999971,-22.47776778
114375, 4.71,347.47865379,-22.45759248
 32144, 6.26,100.69199298,-22.4488355
 27072, 3.59,86.11656241,-22.44748663
 29150, 5.49,92.24111381,-22.42728352
 68705, 6.30,210.97123833,-22.4216164
105881, 3.77,321.66678212,-22.41137838
 95077, 5.59,290.15898277,-22.40260314
 74732, 5.52,229.09596946,-22.39942083
 92111, 5.37,281.58578518,-22.39218449
101090, 6.13,307.38056519,-22.39149166
 13479, 5.93,43.39695392,-22.37612257
 26865, 5.88,85.5581599,-22.37373687
 23685, 3.19,76.36521705,-22.37085673
 46371, 4.72,141.82623904,-22.3434176
  6789, 6.43,21.84712814,-22.33802701
 37465, 6.16,115.34802203,-22.33675243
 36795, 4.44,113.51335813,-22.29618077
 60189, 5.20,185.14046113,-22.21583387
 60157, 5.94,185.04514374,-22.17562676
 92480, 6.29,282.71042311,-22.16210451
 36986, 6.40,114.030921,-22.16047711
 31469, 6.32,98.87838592,-22.10900153
 30062, 6.29,94.90913958,-22.10314387
 86060, 6.47,263.82708859,-22.04380131
 73927, 6.13,226.61291084,-22.03170347
 34142, 6.09,106.19601008,-22.03160173
  3505, 5.22,11.18515547,-22.00633247
 36017, 6.04,111.33323471,-21.98259839
 86352, 6.19,264.68695573,-21.91262453
 58574, 6.28,180.17595167,-21.83748019
 28984, 5.74,91.7396542,-21.81229045
100062, 5.86,304.50573017,-21.80990013
106039, 4.50,322.18048346,-21.80716659
 95564, 5.57,291.57972363,-21.77668185
115522, 6.46,351.01675838,-21.77422317
 15474, 3.70,49.87904033,-21.7579421
 54749, 6.39,168.14496693,-21.74935077
 93683, 3.76,286.17055765,-21.74135451
115709, 6.43,351.64765987,-21.74083208
  3741, 5.57,12.00437854,-21.72247464
 89369, 5.49,273.56629234,-21.71310708
 86736, 4.86,265.85772897,-21.68308566
 94372, 6.39,288.1167467,-21.65832764
 12964, 6.48,41.68773623,-21.63956244
 16611, 4.26,53.44686638,-21.63281597
  6960, 5.11,22.40041765,-21.62934677
 33666, 6.26,104.91356967,-21.60289593
110391, 5.12,335.39823108,-21.59802435
 83684, 6.29,256.54919394,-21.56440204
102487, 5.91,311.54155712,-21.51399111
 80975, 4.45,248.03411079,-21.46647783
 88876, 6.42,272.1607778,-21.44955654
 88760, 6.22,271.79730511,-21.44393246
 85207, 5.82,261.17516721,-21.44141348
 73184, 5.72,224.36396501,-21.4112809
 91347, 5.93,279.47678201,-21.39756504
 25532, 6.08,81.9020376,-21.37579099
116118, 6.24,352.9251745,-21.36944011
 92747, 5.68,283.50037663,-21.35979587
 72310, 6.05,221.80690878,-21.32487794
 95965, 6.11,292.72515764,-21.31218388
 22086, 5.72,71.26729443,-21.28334113
  7679, 5.58,24.71544923,-21.27547447
 24927, 4.70,80.11213225,-21.23973932
109509, 6.10,332.75960052,-21.23268636
 61208, 6.41,188.13705492,-21.21200466
105928, 5.78,321.81181113,-21.19612774
104365, 5.30,317.1400538,-21.19352539
108494, 6.06,329.68240204,-21.18292943
 72217, 6.43,221.54548169,-21.17571461
 38375, 5.62,117.92939105,-21.17374245
114341, 3.68,347.36150879,-21.17248555
 42928, 6.10,131.22984766,-21.16783642
 46880, 5.02,143.3019688,-21.11575904
 84893, 4.39,260.25087615,-21.11243499
 79599, 6.41,243.62038964,-21.10756359
 93085, 3.52,284.43241556,-21.10662433
  9347, 3.99,30.0009367,-21.07777193
109786, 5.33,333.57507383,-21.07470081
 89341, 3.84,273.44086963,-21.05883031
 91438, 5.85,279.72269706,-21.05150199
 43338, 6.48,132.43724727,-21.04830272
 41282, 6.01,126.3292623,-21.04610608
 94141, 2.88,287.44097404,-21.02352534
 76569, 5.82,234.56767525,-21.01615303
 32504, 6.07,101.75621912,-21.01541689
 13288, 4.76,42.75977464,-21.0039789
 92016, 6.35,281.32767265,-21.00154643
 10326, 5.86,33.25396814,-21.0002366
 78168, 5.84,239.41862315,-20.98302564
 30011, 5.79,94.74573891,-20.92562047
 65381, 6.44,200.98793854,-20.92453837
 31266, 6.39,98.36118059,-20.92389414
116247, 4.70,353.31927128,-20.91452506
 17798, 5.81,57.14884582,-20.90293608
 34758, 5.84,107.92337859,-20.88311563
 27654, 3.76,87.82980343,-20.87751376
113801, 5.97,345.68453003,-20.87039619
 78990, 4.31,241.85125058,-20.8686541
 25853, 5.53,82.7817652,-20.86355455
105665, 5.38,321.03999238,-20.85156019
 59728, 5.82,183.74825968,-20.84423329
 91132, 6.49,278.83880126,-20.84043868
118081, 6.45,359.29222947,-20.8336087
  9326, 5.43,29.94245126,-20.82457549
 56245, 6.24,172.94843846,-20.77656734
 25606, 2.81,82.06135971,-20.75923214
 46511, 5.66,142.30272565,-20.74914438
 75939, 6.20,232.65103151,-20.72848221
 89439, 5.29,273.80377287,-20.7282667
 20075, 6.00,64.56697503,-20.71530624
111449, 5.21,338.67291135,-20.70785949
 78933, 3.93,241.70180197,-20.66913479
 53387, 6.45,163.79824702,-20.66497238
 93057, 5.02,284.33532364,-20.65633439
104963, 5.17,318.90787714,-20.65169052
115669, 4.38,351.51173897,-20.64186122
 20264, 5.38,65.16248826,-20.63959902
 63738, 5.58,195.94177817,-20.58350964
104452, 6.25,317.38718774,-20.5563314
 39734, 5.33,121.82519225,-20.55434589
 90289, 4.81,276.33764809,-20.54160918
 61496, 6.20,188.99488728,-20.52735401
 19111, 6.34,61.44469987,-20.51253638
 83567, 6.29,256.18887255,-20.49464339
 71295, 6.49,218.71132791,-20.4393776
 82621, 5.86,253.35523754,-20.41548861
 81632, 6.25,250.1437836,-20.40871834
 33248, 5.80,103.76140934,-20.40485094
 89440, 5.96,273.80403819,-20.38796936
 19037, 6.12,61.17038255,-20.38183041
 39876, 6.37,122.18159545,-20.36317828
 19571, 5.80,62.90073099,-20.35627812
 88125, 6.22,270.00033368,-20.33949167
  2237, 6.44,7.0882067,-20.33477667
 92390, 5.22,282.41711408,-20.32474038
 57079, 6.21,175.51472348,-20.29403646
 29679, 5.88,93.78500463,-20.27226037
 33092, 4.82,103.38712732,-20.22426366
 79945, 6.29,244.7821306,-20.21803464
 77811, 5.04,238.33358671,-20.16699405
 76033, 6.28,232.93104588,-20.16484591
 33703, 6.32,105.03452285,-20.15843758
 18926, 6.47,60.85311396,-20.14379271
113204, 6.36,343.87736753,-20.13936653
 53252, 5.23,163.37284019,-20.13815014
 33302, 4.66,103.90582904,-20.13659348
 27075, 6.34,86.11835896,-20.1266631
 79788, 6.40,244.24667464,-20.10407073
115438, 3.96,350.7429228,-20.10034505
106559, 5.70,323.71278777,-20.08438179
 40944, 5.58,125.33843502,-20.07901245
  1728, 5.61,5.44264511,-20.05799253
 23362, 4.91,75.35649111,-20.05188078
   238, 6.25,0.7392741,-20.04607402
 11381, 5.89,36.64651715,-20.04286354
 80343, 4.48,246.02582204,-20.03721137
 11907, 6.19,38.41768954,-20.00172697
 29941, 5.51,94.55721559,-19.96699189
 64725, 5.21,198.99409266,-19.94282246
 64577, 5.31,198.54570701,-19.93133468
 81754, 5.55,250.473642,-19.92447879
 21363, 6.12,68.75269677,-19.92152085
 50790, 6.12,155.55399807,-19.86659301
104019, 4.82,316.10135259,-19.85493122
 89114, 6.33,272.81161273,-19.84188262
 78820, 2.56,241.35931206,-19.80539286
 94144, 6.11,287.4505509,-19.80345573
 78821, 4.90,241.36073017,-19.80184191
 61270, 6.26,188.34278349,-19.79248604
 74392, 4.54,228.05546736,-19.79163143
 97290, 4.87,296.59091351,-19.76089482
 61951, 6.02,190.45627095,-19.75913355
 45158, 5.72,137.99487892,-19.74774055
 42394, 6.32,129.66786125,-19.73690927
 39524, 6.12,121.17258828,-19.72815612
 37036, 5.69,114.17099481,-19.70235325
 25397, 5.78,81.49926259,-19.69535296
 76880, 4.75,235.48674445,-19.67857446
 21763, 4.32,70.11039135,-19.67125686
 76106, 5.50,233.152971,-19.67036366
 37364, 5.92,115.05638028,-19.66089028
 58587, 5.28,180.21320843,-19.65899848
 74493, 6.07,228.3300764,-19.64745418
107238, 6.23,325.80617707,-19.62093103
112529, 5.24,341.88828134,-19.61287445
 92079, 6.34,281.50479832,-19.60636956
 47070, 6.33,143.89091178,-19.583308
 41817, 5.42,127.87893332,-19.57743956
 82951, 6.27,254.26663364,-19.53983923
 38246, 6.11,117.52364147,-19.52356224
 38209, 6.49,117.4199956,-19.50548358
 65183, 6.21,200.37423861,-19.48928681
106723, 4.51,324.27009487,-19.46601352
 79374, 4.00,242.99891879,-19.46064684
 20892, 5.95,67.16256011,-19.45859808
 36732, 5.64,113.33145749,-19.41235409
 46813, 5.74,143.08512296,-19.40032613
 23818, 6.47,76.79074687,-19.39252388
 77939, 5.95,238.75154369,-19.38288098
 76628, 5.36,234.72711374,-19.30170914
 93996, 5.56,287.06958032,-19.29028615
 91781, 6.32,280.72961269,-19.28412831
 35442, 6.06,109.75800519,-19.28031128
 31592, 3.95,99.17082883,-19.25570928
 93537, 5.96,285.76584773,-19.24565829
 39906, 4.40,122.2568477,-19.24500094
 95159, 6.25,290.40463261,-19.23441785
 30988, 6.44,97.54922429,-19.21483605
 44162, 6.19,134.91641417,-19.20779957
113080, 6.37,343.52332689,-19.17513859
 29048, 5.28,91.92345906,-19.16600403
 50013, 6.45,153.15873787,-19.15280764
  9862, 6.39,31.71650468,-19.13878097
100195, 5.28,304.84833016,-19.1185068
 74391, 6.49,228.05015284,-19.10642417
 93543, 6.37,285.77912298,-19.10301593
  6427, 6.35,20.62715374,-19.08104977
  1402, 6.46,4.38621007,-19.05108585
 97783, 5.88,298.0500211,-19.04486185
103616, 6.26,314.90055233,-19.03523289
 33077, 5.65,103.32851233,-19.03277877
 35727, 4.94,110.55637515,-19.01658444
 35975, 6.24,111.21201745,-19.01228875
 48615, 4.94,148.71765461,-19.00926985
 94820, 4.88,289.40868994,-18.95288215
 33079, 6.13,103.34102903,-18.93292926
  1170, 4.44,3.66013628,-18.93268628
117629, 5.17,357.83884091,-18.90915459
 83331, 6.28,255.46363788,-18.88549646
107188, 4.72,325.66423845,-18.86630105
 89968, 5.76,275.34578527,-18.85998365
 96440, 6.13,294.1085904,-18.85289016
112211, 4.68,340.89688564,-18.83030716
 64520, 6.26,198.36186926,-18.8263809
 87782, 6.48,268.97900684,-18.80210517
 55598, 5.08,170.84196837,-18.77990277
 93887, 6.28,286.78469618,-18.7381278
 66015, 6.01,203.01194311,-18.72883645
 90687, 5.63,277.5493464,-18.72857432
 69929, 5.86,214.65956766,-18.71588164
  2086, 6.24,6.59057887,-18.69360316
115528, 6.18,351.03232585,-18.68812455
 34617, 6.23,107.53898709,-18.68559657
117218, 5.28,356.50350924,-18.67836913
 22028, 5.53,71.033124,-18.66654311
 89470, 6.05,273.87818188,-18.66157177
 31564, 5.71,99.09524032,-18.65994454
107901, 6.19,327.92358006,-18.62275248
 92301, 6.46,282.18921391,-18.60115618
 69792, 6.22,214.26580256,-18.58568095
101123, 5.94,307.47454931,-18.58298474
 12843, 4.47,41.27492276,-18.57265077
 51852, 6.49,158.91191934,-18.56900618
 93234, 6.37,284.86158095,-18.56638766
 15411, 5.72,49.67113524,-18.55964006
 26966, 5.73,85.84024542,-18.55744324
 79605, 6.32,243.66375587,-18.535343
 24825, 6.37,79.82264928,-18.51994134
109332, 5.80,332.24579432,-18.51957349
 54742, 6.11,168.12660137,-18.49980038
 29692, 5.99,93.82379533,-18.47701325
 80569, 4.22,246.75599294,-18.45619698
 85195, 6.34,261.15429357,-18.44574264
 18173, 6.21,58.30386773,-18.43444969
 90806, 5.12,277.85958633,-18.40264541
 39095, 4.61,119.96689649,-18.39914242
 72702, 6.27,222.963808,-18.35532204
 11108, 6.22,35.7397799,-18.35465998
 57283, 4.71,176.19066226,-18.35061467
 79203, 6.43,242.48046789,-18.34045197
 44923, 5.73,137.26770246,-18.32859911
 64924, 4.74,199.60405,-18.30861062
 95188, 5.84,290.46180286,-18.30816237
 53740, 4.08,164.94478664,-18.29909723
117089, 5.24,356.05025914,-18.27692862
 61688, 6.00,189.68619461,-18.2501648
 43798, 5.75,133.80174626,-18.24120659
 31700, 4.42,99.47260802,-18.23745713
 96496, 5.66,294.26389422,-18.23101861
100881, 5.08,306.83001454,-18.21169433
 69658, 5.53,213.85047098,-18.20066197
 75110, 6.16,230.22367434,-18.15851255
101984, 5.15,310.01232708,-18.1386063
 67494, 4.96,207.468102,-18.13407618
 24786, 5.96,79.7093162,-18.13019946
 29178, 6.36,92.334149,-18.12633349
 49321, 6.30,151.01178567,-18.10141491
115144, 5.96,349.85043968,-18.07539972
  3717, 5.70,11.93000731,-18.06142264
102780, 6.20,312.33559192,-18.03577344
116889, 5.36,355.39380754,-18.02690134
  3419, 2.04,10.89678452,-17.9866841
105143, 5.40,319.48865236,-17.98513635
 30324, 1.98,95.6749475,-17.95591658
   983, 5.29,3.04145374,-17.93821766
103226, 5.78,313.69938483,-17.92285285
108784, 6.28,330.54909407,-17.90332874
 36186, 5.60,111.78329832,-17.86486511
 67288, 5.41,206.85564413,-17.85976354
 26602, 6.40,84.81761707,-17.8494151
 95168, 3.92,290.41823037,-17.84725155
 25985, 2.58,83.18255798,-17.82229227
116901, 4.82,355.44082263,-17.81653327
101027, 4.77,307.21509857,-17.81366828
 90494, 6.19,276.98533921,-17.80034975
  9999, 6.07,32.19028203,-17.77910445
 74600, 6.18,228.64069691,-17.76853343
 84792, 6.03,259.97230144,-17.75647881
 81724, 4.91,250.39331786,-17.74216462
 65301, 5.36,200.75477211,-17.73520402
 55705, 4.06,171.22076335,-17.68401748
 11033, 5.89,35.52073828,-17.66202807
 83854, 5.98,257.06188469,-17.60896664
 25059, 6.47,80.480442,-17.60364666
 40990, 5.71,125.47776027,-17.58630046
   696, 6.11,2.13953227,-17.57804019
 59803, 2.58,183.95194937,-17.5419837
103703, 6.07,315.21576821,-17.53085532
 26866, 6.15,85.56036023,-17.53038891
 16803, 5.24,54.07246744,-17.46704107
 30836, 5.76,97.15587229,-17.46603282
111539, 6.39,338.9534264,-17.46031368
104297, 6.18,316.93615261,-17.45578844
 41306, 6.44,126.41403707,-17.43940312
   602, 6.20,1.82613856,-17.38703103
 89609, 5.81,274.29845504,-17.37385188
 68643, 6.32,210.7674245,-17.36698952
104914, 6.05,318.77758077,-17.34509006
   301, 4.55,0.93488487,-17.33597002
 52737, 5.44,161.71693697,-17.29683026
 19601, 6.41,63.00108195,-17.27460047
104139, 4.08,316.48658082,-17.23271095
 38211, 5.17,117.42153403,-17.228123
 88258, 6.27,270.34634319,-17.15685222
 88816, 5.52,271.95168241,-17.15430069
 58188, 5.17,179.00409802,-17.15080863
 49569, 5.59,151.78954048,-17.14159635
 32809, 5.77,102.59072133,-17.08455798
113998, 6.15,346.30366025,-17.07915256
 33347, 4.36,104.03427636,-17.05424675
 43152, 6.48,131.83948881,-17.05285288
 25280, 5.64,81.11861918,-16.97574213
108797, 6.39,330.6093551,-16.96483342
 43623, 6.43,133.27227715,-16.95234812
 22263, 5.49,71.90088443,-16.93486728
  8778, 5.78,28.21703176,-16.92912351
 52085, 4.91,159.6458878,-16.87663687
 31758, 6.01,99.64763095,-16.87348646
 76126, 5.53,233.23011545,-16.85280725
 37289, 6.40,114.85081931,-16.84725474
107797, 6.38,327.55404075,-16.84489999
 51069, 3.83,156.52293768,-16.83609584
105515, 4.28,320.56157261,-16.83455521
 29895, 5.15,94.42388578,-16.81591325
 82861, 6.33,254.00747514,-16.8063382
110778, 5.55,336.64228154,-16.74214759
 22860, 5.71,73.77841969,-16.74064825
 77853, 4.13,238.45615438,-16.7296223
 26821, 6.22,85.42297149,-16.72584331
 75730, 5.64,232.06415852,-16.7164031
 32349,-1.44,101.28854105,-16.71314306
 43899, 5.95,134.14221654,-16.70868242
 59895, 6.05,184.26401068,-16.69374078
106985, 3.69,325.02225935,-16.66225343
 60809, 6.30,186.95605406,-16.63185314
 56899, 6.17,174.95977093,-16.62020855
 29771, 5.97,94.03206851,-16.61800865
 80894, 4.29,247.78497886,-16.61264015
 75944, 5.82,232.66828146,-16.60945806
 18990, 6.36,61.0360431,-16.58857827
 48396, 6.08,147.99802681,-16.53461116
 78400, 5.47,240.08324525,-16.53238334
   343, 5.78,1.08233885,-16.52888969
101608, 6.19,308.88419228,-16.52581187
  3175, 6.49,10.11898738,-16.51659767
 60965, 2.94,187.4665965,-16.51509397
 28816, 4.92,91.24638576,-16.48442713
 73953, 6.41,226.7045765,-16.48432063
